Query ID,Best ID,Search DB,,
ASV_367,No match,COI FULL DATABASE (includes records without species designation),,
ASV_368,No match,COI FULL DATABASE (includes records without species designation),,
ASV_369,No match,COI FULL DATABASE (includes records without species designation),,
ASV_370,No match,COI FULL DATABASE (includes records without species designation),,
ASV_371,No match,COI FULL DATABASE (includes records without species designation),,
ASV_372,No match,COI FULL DATABASE (includes records without species designation),,
ASV_373,No match,COI FULL DATABASE (includes records without species designation),,
ASV_374,No match,COI FULL DATABASE (includes records without species designation),,
ASV_375,No match,COI FULL DATABASE (includes records without species designation),,
ASV_376,No match,COI FULL DATABASE (includes records without species designation),,
ASV_377,No match,COI FULL DATABASE (includes records without species designation),,
ASV_378,No match,COI FULL DATABASE (includes records without species designation),,
ASV_379,No match,COI FULL DATABASE (includes records without species designation),,
ASV_380,No match,COI FULL DATABASE (includes records without species designation),,
ASV_381,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.76
ASV_382,Ectopsocus hawaiiensis,COI FULL DATABASE (includes records without species designation),100,84.47
ASV_383,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.5
ASV_384,No match,COI FULL DATABASE (includes records without species designation),,
ASV_385,No match,COI FULL DATABASE (includes records without species designation),,
ASV_386,Araneae,COI FULL DATABASE (includes records without species designation),98.38,85
ASV_387,No match,COI FULL DATABASE (includes records without species designation),,
ASV_388,Coleoptera,COI FULL DATABASE (includes records without species designation),100,90.61
ASV_389,Diptera,COI FULL DATABASE (includes records without species designation),99.68,89.97
ASV_390,No match,COI FULL DATABASE (includes records without species designation),,
ASV_391,No match,COI FULL DATABASE (includes records without species designation),,
ASV_392,No match,COI FULL DATABASE (includes records without species designation),,
ASV_393,No match,COI FULL DATABASE (includes records without species designation),,
ASV_394,No match,COI FULL DATABASE (includes records without species designation),,
ASV_395,No match,COI FULL DATABASE (includes records without species designation),,
ASV_396,No match,COI FULL DATABASE (includes records without species designation),,
ASV_397,No match,COI FULL DATABASE (includes records without species designation),,
ASV_398,2014a,COI FULL DATABASE (includes records without species designation),100,80.91
ASV_399,Dermatophagoides sp. WH_1,COI FULL DATABASE (includes records without species designation),100,87.5
ASV_400,No match,COI FULL DATABASE (includes records without species designation),,
