Query ID,Best ID,Search DB,,
ASV_1044,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1045,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1046,Salmo salar,COI FULL DATABASE (includes records without species designation),100,100
ASV_1047,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1048,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1049,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1050,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1051,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1052,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1053,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1054,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1055,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1056,Linepithema humile,COI FULL DATABASE (includes records without species designation),100,100
ASV_1057,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1058,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1059,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1060,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1061,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1062,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1063,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1064,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1065,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1066,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1067,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1068,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1069,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1070,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1071,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1072,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1073,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1074,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1075,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1076,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1077,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1078,Hymenoptera,COI FULL DATABASE (includes records without species designation),100,90.94
ASV_1079,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1080,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1081,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1082,Fusarium redolens,COI FULL DATABASE (includes records without species designation),99.03,87.06
ASV_1083,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.76
ASV_1084,Ectopsocus hawaiiensis,COI FULL DATABASE (includes records without species designation),100,84.47
ASV_1085,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1086,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.5
ASV_1087,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1088,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1089,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1090,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1091,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1092,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1093,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1094,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1095,Coleoptera,COI FULL DATABASE (includes records without species designation),100,90.61
ASV_1096,Diptera,COI FULL DATABASE (includes records without species designation),99.68,89.97
ASV_1097,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1098,Penicillium citrinum,COI FULL DATABASE (includes records without species designation),98.31,94.92
ASV_1099,No match,COI FULL DATABASE (includes records without species designation),,
ASV_1100,No match,COI FULL DATABASE (includes records without species designation),,
