Query ID,Best ID,Search DB,,
Zotu651,No match,COI FULL DATABASE (includes records without species designation),,
Zotu652,No match,COI FULL DATABASE (includes records without species designation),,
Zotu653,No match,COI FULL DATABASE (includes records without species designation),,
Zotu654,No match,COI FULL DATABASE (includes records without species designation),,
Zotu655,No match,COI FULL DATABASE (includes records without species designation),,
Zotu656,No match,COI FULL DATABASE (includes records without species designation),,
Zotu657,Coleoptera,COI FULL DATABASE (includes records without species designation),99.68,85.76
Zotu658,No match,COI FULL DATABASE (includes records without species designation),,
Zotu659,No match,COI FULL DATABASE (includes records without species designation),,
Zotu660,No match,COI FULL DATABASE (includes records without species designation),,
Zotu661,No match,COI FULL DATABASE (includes records without species designation),,
Zotu662,No match,COI FULL DATABASE (includes records without species designation),,
Zotu663,No match,COI FULL DATABASE (includes records without species designation),,
Zotu664,No match,COI FULL DATABASE (includes records without species designation),,
Zotu665,No match,COI FULL DATABASE (includes records without species designation),,
Zotu666,No match,COI FULL DATABASE (includes records without species designation),,
Zotu667,No match,COI FULL DATABASE (includes records without species designation),,
Zotu668,No match,COI FULL DATABASE (includes records without species designation),,
Zotu669,No match,COI FULL DATABASE (includes records without species designation),,
Zotu670,No match,COI FULL DATABASE (includes records without species designation),,
Zotu671,No match,COI FULL DATABASE (includes records without species designation),,
Zotu672,No match,COI FULL DATABASE (includes records without species designation),,
Zotu673,Coleoptera,COI FULL DATABASE (includes records without species designation),98.04,85.95
Zotu674,No match,COI FULL DATABASE (includes records without species designation),,
Zotu675,No match,COI FULL DATABASE (includes records without species designation),,
Zotu676,No match,COI FULL DATABASE (includes records without species designation),,
Zotu677,No match,COI FULL DATABASE (includes records without species designation),,
Zotu678,No match,COI FULL DATABASE (includes records without species designation),,
Zotu679,No match,COI FULL DATABASE (includes records without species designation),,
Zotu680,Styringomyia didyma,COI FULL DATABASE (includes records without species designation),100,91.76
Zotu681,No match,COI FULL DATABASE (includes records without species designation),,
Zotu682,No match,COI FULL DATABASE (includes records without species designation),,
Zotu683,No match,COI FULL DATABASE (includes records without species designation),,
Zotu684,No match,COI FULL DATABASE (includes records without species designation),,
Zotu685,No match,COI FULL DATABASE (includes records without species designation),,
Zotu686,No match,COI FULL DATABASE (includes records without species designation),,
Zotu687,No match,COI FULL DATABASE (includes records without species designation),,
Zotu688,No match,COI FULL DATABASE (includes records without species designation),,
Zotu689,No match,COI FULL DATABASE (includes records without species designation),,
Zotu690,No match,COI FULL DATABASE (includes records without species designation),,
Zotu691,No match,COI FULL DATABASE (includes records without species designation),,
Zotu692,No match,COI FULL DATABASE (includes records without species designation),,
Zotu693,No match,COI FULL DATABASE (includes records without species designation),,
Zotu694,No match,COI FULL DATABASE (includes records without species designation),,
Zotu695,No match,COI FULL DATABASE (includes records without species designation),,
Zotu696,No match,COI FULL DATABASE (includes records without species designation),,
Zotu697,Dermaptera,COI FULL DATABASE (includes records without species designation),97.54,86.41
Zotu698,No match,COI FULL DATABASE (includes records without species designation),,
Zotu699,No match,COI FULL DATABASE (includes records without species designation),,
Zotu700,No match,COI FULL DATABASE (includes records without species designation),,
