Query ID,Best ID,Search DB,,
ASV_146,No match,COI FULL DATABASE (includes records without species designation),,
ASV_147,Pycnoscelus surinamensis,COI FULL DATABASE (includes records without species designation),100,86.41
ASV_148,No match,COI FULL DATABASE (includes records without species designation),,
ASV_149,No match,COI FULL DATABASE (includes records without species designation),,
ASV_150,Orthoptera,COI FULL DATABASE (includes records without species designation),100,85.76
ASV_151,No match,COI FULL DATABASE (includes records without species designation),,
ASV_152,No match,COI FULL DATABASE (includes records without species designation),,
ASV_153,No match,COI FULL DATABASE (includes records without species designation),,
ASV_154,No match,COI FULL DATABASE (includes records without species designation),,
ASV_155,No match,COI FULL DATABASE (includes records without species designation),,
ASV_156,Ornebius novarae,COI FULL DATABASE (includes records without species designation),99.01,83.51
ASV_157,No match,COI FULL DATABASE (includes records without species designation),,
ASV_158,No match,COI FULL DATABASE (includes records without species designation),,
ASV_159,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.94
ASV_160,No match,COI FULL DATABASE (includes records without species designation),,
ASV_161,No match,COI FULL DATABASE (includes records without species designation),,
ASV_162,No match,COI FULL DATABASE (includes records without species designation),,
ASV_163,Linepithema humile,COI FULL DATABASE (includes records without species designation),100,100
ASV_164,No match,COI FULL DATABASE (includes records without species designation),,
ASV_165,No match,COI FULL DATABASE (includes records without species designation),,
ASV_166,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.29
ASV_167,No match,COI FULL DATABASE (includes records without species designation),,
ASV_168,No match,COI FULL DATABASE (includes records without species designation),,
ASV_169,Pycnoscelus surinamensis,COI FULL DATABASE (includes records without species designation),99.05,85.76
ASV_170,No match,COI FULL DATABASE (includes records without species designation),,
ASV_171,Ascomycota Insecta ,COI FULL DATABASE (includes records without species designation),100,84.18
ASV_172,No match,COI FULL DATABASE (includes records without species designation),,
ASV_173,No match,COI FULL DATABASE (includes records without species designation),,
ASV_174,No match,COI FULL DATABASE (includes records without species designation),,
ASV_175,No match,COI FULL DATABASE (includes records without species designation),,
ASV_176,2017,COI FULL DATABASE (includes records without species designation),97.03,85.76
ASV_177,No match,COI FULL DATABASE (includes records without species designation),,
ASV_178,No match,COI FULL DATABASE (includes records without species designation),,
ASV_179,No match,COI FULL DATABASE (includes records without species designation),,
ASV_180,No match,COI FULL DATABASE (includes records without species designation),,
ASV_181,Araneae,COI FULL DATABASE (includes records without species designation),98.38,85
ASV_182,No match,COI FULL DATABASE (includes records without species designation),,
ASV_183,No match,COI FULL DATABASE (includes records without species designation),,
ASV_184,No match,COI FULL DATABASE (includes records without species designation),,
ASV_185,No match,COI FULL DATABASE (includes records without species designation),,
ASV_186,No match,COI FULL DATABASE (includes records without species designation),,
ASV_187,No match,COI FULL DATABASE (includes records without species designation),,
ASV_188,No match,COI FULL DATABASE (includes records without species designation),,
ASV_189,Heteropoda venatoria,COI FULL DATABASE (includes records without species designation),100,90.95
ASV_190,No match,COI FULL DATABASE (includes records without species designation),,
ASV_191,No match,COI FULL DATABASE (includes records without species designation),,
ASV_192,No match,COI FULL DATABASE (includes records without species designation),,
ASV_193,No match,COI FULL DATABASE (includes records without species designation),,
ASV_194,No match,COI FULL DATABASE (includes records without species designation),,
ASV_195,No match,COI FULL DATABASE (includes records without species designation),,
ASV_196,No match,COI FULL DATABASE (includes records without species designation),,
ASV_197,Dermaptera,COI FULL DATABASE (includes records without species designation),99.3,85.11
ASV_198,No match,COI FULL DATABASE (includes records without species designation),,
ASV_199,No match,COI FULL DATABASE (includes records without species designation),,
ASV_200,No match,COI FULL DATABASE (includes records without species designation),,
