Query ID,Best ID,Search DB,,
ASV_581,Diptera,COI FULL DATABASE (includes records without species designation),98.7,84.3
ASV_582,No match,COI FULL DATABASE (includes records without species designation),,
ASV_583,No match,COI FULL DATABASE (includes records without species designation),,
ASV_584,No match,COI FULL DATABASE (includes records without species designation),,
ASV_585,No match,COI FULL DATABASE (includes records without species designation),,
ASV_586,No match,COI FULL DATABASE (includes records without species designation),,
ASV_587,No match,COI FULL DATABASE (includes records without species designation),,
ASV_588,No match,COI FULL DATABASE (includes records without species designation),,
ASV_589,Dermaptera,COI FULL DATABASE (includes records without species designation),97.76,85.89
ASV_590,No match,COI FULL DATABASE (includes records without species designation),,
ASV_591,No match,COI FULL DATABASE (includes records without species designation),,
ASV_592,No match,COI FULL DATABASE (includes records without species designation),,
ASV_593,No match,COI FULL DATABASE (includes records without species designation),,
ASV_594,No match,COI FULL DATABASE (includes records without species designation),,
ASV_595,No match,COI FULL DATABASE (includes records without species designation),,
ASV_596,Araneae,COI FULL DATABASE (includes records without species designation),98.5,81.7
ASV_597,No match,COI FULL DATABASE (includes records without species designation),,
ASV_598,Smeringopus pallidus,COI FULL DATABASE (includes records without species designation),99.67,81.69
ASV_599,No match,COI FULL DATABASE (includes records without species designation),,
ASV_600,No match,COI FULL DATABASE (includes records without species designation),,
